text,label
"الحالة الأولى التي سندرسها هي حالة دانيال، كان دانيال واحدا من هؤلاء اليهود الذين أخذوا أسرى في بابل والذي عين في النهاية وزيرا على المملكة، وفي الحقيقة، كما نقرأ في دانيال 6: 3 أن حدث في وقت الملك داريوس المادي أنه فضل على جميع حكام المملكة، فتسبب هذا بدوره في حسد زملائه والذين خططوا ضده، فأقنعوا الملكك بأن يصدر أمرا ملكيا يشدد نهيا طلب أي طلبة من أي أحد آخر غير الملك حتى ثلاثين يوما (دانيال 6: 4- 8)، كانت عقوبة من يعصى هذا الأمر هو إلقائه في جب الأسود، والسبب في أخذ المؤامرة لهذا الشكل لم يكن من قبيل الصدفة. وكما تخبرنا الآية 5، فهؤلاء علموا أن الطريقة الوحيدة لبلوغ هدفهم هو أن بجدوا على دانيال علة "" من جهة شريعة إلهه""، ومن ثم، فبمعرفة المحبة التي كانت لدانيال تجاه الله، وضعوه في مأزق: فإما أن يتوقف عن سؤال الله، كما تطلب الأمر، أو سيصير، كما ظنوا، طعاما للأسود. حاول هؤلاء الرجال من خلال هذه الخطة أن يتدخلوا كثيرا في علاقة دانيال بإلهه، فهو الآن عليه أن يختار؛ إما أن يسمح لهذا الضغط والتهديد بأن يؤثرا على قلبه بالقلق والخوف أو أن يلقيها على الله  ويبقى على علاقته به ويستودعه الأمر برمته.",1
"الحرية: الوجه الآخر

ومع ذلك، فبجانب هؤلاء الذين جعلوا المسيحية تبدو وكأنها مجموعة من الأوامر والقوانين والطقوس، فهناك الوجه الآخر أيضا، والذي يجب تفاديه كذلك. ففي هذا الجانب، هناك من يستخدمون هذه الحرية كعذر للخطية: ""ألست مسيحيا؟ ألم أخلص بالنعمة؟ ألم يحررني المسيح؟ إذا فحسنا أن أفعل ما يحلو لي"". في هذا القسم، لدينا هؤلاء من يزعمون أنهم مسيحيون، ومع ذلك، فالطريقة التي يعيشون بها لا تختلف كثيرا عن الطريقة التي يعيش بها هؤلاء الذين لا يعرفون المسيح. عندما يرونهم الناس في العالم، يشعرون بالتشويش ويتسائلون عن الفرق الحقيقي الذي يحدثه كون الإنسان مسيحيا. وفي مواجهة هذا النمط الخطير في التفكير والمعيشة، حذرنا بولس وقال:
غلاطية 5: 13
""  فإنكم إنما دعيتم للحرية أيها الإخوة. غير أنه لا تصيروا الحرية فرصة للجسد، بل بالمحبة اخدموا بعضكم بعضا.""",1
"""لأنه قال:«لا أهملك ولا أتركك»""",1
"وهذه الأصناف الثلاثة إما أن تأتي بصيغة الأمر أو بصيغة الخبر يراد به الأمر فتستدعي الفعل وفي حمل هذا الاستدعاء على الوجوب إن فهم منه الجزم وتعلق العقاب بالترك أو على الندب إن فهم منه الثواب على الفعل وانتفاء العقاب مع الترك أو يتوقف حتى يدل الدليل على أحدهما خلاف بين العلماء مذكور في كتب أصول الفقه ، وإما أن تأتي بصيغة النهي أو بصيغة الخبر يراد به النهي فتستدعي الترك وفي حمل هذا الاستدعاء على التحريم إن فهم منه الجزم وتعلق العقاب بالفعل أو على الكراهة إن فهم منه الحث على تركه من غير تعلق العقاب بفعله أو يتوقف حتى يدل الدليل على أحدهما خلاف كذلك .
والأعيان التي يتعلق بها الحكم إما أن يدل عليها بلفظ يدل على معنى واحد فقط ، وهو الذي يعرف في أصول الفقه بالنص ولا خلاف في وجوب العمل به ، وإما أن يدل عليها بلفظ يدل على أكثر من معنى واحد ، وهذا إما أن تكون دلالته على تلك المعاني بالسواء وهو الذي يعرف في أصول الفقه بالمجمل ولا خلاف(1/10)",1
"في أنه لا يوجب حكما ، وإما أن تكون دلالته على بعض تلك المعاني أكثر من بعض ويسمى بالإضافة إلى البعض الأكثر ظاهرا وإلى البعض الأقل محتملا ، ويحمل على البعض الأكثر إذا ورد مطلقا ، ولا يحمل على البعض الأقل إلا بدليل فيعرض حينئذ خلاف الفقهاء في أقاويل الشارع من قبل ثلاثة معان من قبل الاشتراك في لفظ العين الذي علق به الحكم ، ومن قبل الاشتراك في الألف واللام المقرونة بجنس ذلك العين هل أريد بها الكل أو البعض ، ومن قبل الاشتراك الذي في ألفاظ الأوامر والنواهي ، وصنف رابع مختلف فيه وهو أن يفهم من إيجاب الحكم لشيء ما نفى ذلك عما عدا ذلك الشيء ، ومن نفى الحكم لشيء ما إيجابه لما عدا ذلك الشيء الذي نفى عنه .
وهو الذي يعرف بدليل الخطاب مثل قوله عليه الصلاة والسلام { في سائمة الغنم الزكاة } فإن قوما فهموا منه أن لا زكاة في غير السائمة ، أو نشأت مما يعرض لتلك الألفاظ من النسخ أي جوازه ، وكونه ينقسم إلى أقسام أحدها نسخ الكتاب بالكتاب كحكم { والذين يتوفون منكم ويذرون أزواجا وصية لأزواجهم متاعا إلى الحول غير إخراج } بحكم { والذين يتوفون منكم ويذرون أزواجا يتربصن بأنفسهن أربعة أشهر وعشرا } لتأخرها نزولا وإن تقدمت تلاوة ، وثانيها نسخ السنة بالسنة كحديث { كنت نهيتكم عن زيارة القبور فزوروها } .
وثالثها السنة بالكتاب كحكم استقبال بيت المقدس الثابت بالسنة الفعلية باستقبال الكعبة الثابت بقوله تعالى { فول وجهك شطر(1/11)
المسجد الحرام } ",1
"احمد بن الحسين بن الحسن بن عبدالصمد الجعفي الكوفي الكندي ابو الطيب المتنبي.(303هـ-354هـ/915م-965م) الشاعر الحكيم، وأحد مفاخر الأدب العربي. له الأمثال السائرة والحكم البالغة والمعاني المبتكرة. وفي علماء الأدب من بعده أشعر الإسلاميين. ولد بالكوفة في محلة تسمى ""كندة""; واليها نسبته. ونشأ بالشام، ثم تنقل في البادية يطلب الأدب وعلم العربية وأيام الناس. وقال الشعر صبياً. وتنبأ في بادية السماوة (بين الكوفة والشام) فتبعه كثيرون. وقبل أن يستفحل أمره خرج إليه لؤلؤ (أمير حمص ونائب الإخشيد) فأسره وسجنه حتى تاب ورجع عن دعواه. ووفد على سيف الدولة ابن حمدان (صاحب حلب) سنة 337 هـ فمدحه وحظي عنده. ومضى إلى مصر فمدح كافور الإخشيدي وطلب منه أن يوليه، فلم يوله كافور، فغضب أبو الطيب وانصرف يهجوه. وقصد العراق، فقرئ عليه ديوانه. وزار بلاد فارس فمر بأرجان ومدح فيها ابن العميد وكانت له معه مساجلات. ورحل إلى شيراز فمدح عضد الدولة ابن بويه الديلمي وعاد يريد بغداد فالكوفة، فعرض له فاتك بن أبي جهل الأسدي في الطريق بجماعة من أصحابه، ومع المتنبي جماعة أيضاً، فاقتتل الفريقان، فقتل أبو الطيب وابنه محسد وغلامه مفلح، بالنعمانية، بالقرب من دير العاقول (في الجانب الغربي من سواد بغداد) وفاتك هذا هو خال ضبة بن يزيد الأسدي العيني، الذي هجاه المتنبي بقصيدته البائية المعروفة. وهي من سقطات المتنبي. أما (ديوان شعره - ط) فمشروح شروحاً وافية. وقد جمع الصاحب ابن عباد لفخر الدولة (نخبة من أمثال المتنبي وحكمه - ط) وتبارى الكتاب قديماً وحديثاً في الكتابة عنه، فألف الجرجاني (الوساطة بين المتنبي وخصومه - ط) والحاتمي (الرسالة الموضحة في سرقات أبي الطيب وساقط شعره - خ) والبديعي (الصبح المنبي عن حيثية المتنبي - ط) والصاحب ابن عباد (الكشف عن مساوئ شعر المتنبي - ط) والثعالبي (أبو الطيب المتنبي ما له وما عليه - ط) والمتيم الإفريقي (الانتصار المنبي عن فضل المتنبي) وعبد الوهاب عزام (ذكرى أبي الطيب بعد ألف عام - ط) وشفيق جبري (المتنبي - ط) وطه حسين (مع المتنبي - ط) جزآن، ومحمد عبد المجيد (أبو الطيب المتنبي، ما له وما عليه - ط) ومحمد مهدي علام (فلسفة المتنبي من شعره - ط) ومحمد كمال حلمي (أبو الطيب المتنبي - ط) ومثله لفؤاد البستاني، ولمحمود محمد شاكر، ولزكي المحاسني.",1
"بشار بن برد بن يرجوخ العُقيلي (96 هـ - 168 هـ) ، أبو معاذ ، شاعر مطبوع. إمام الشعراء المولدين. ومن المخضرمين حيث عاصر نهاية الدولة الأموية وبداية الدولة العباسية. ولد أعمى، وكان من فحولة الشعراء وسابقيهم المجودين. كان غزير الشعر، سمح القريحة، كثير الإفتنان، قليل التكلف، ولم يكن في الشعراء المولدين أطبع منه ولا أصوب بديعا [1]. قال أيمة الأدب: ""إنه لم يكن في زمن بشار بالبصرة غزل ولا مغنية ولا نائحة إلا يروي من شعر بشار فيما هو بصدده.""وقال الجاحظ: ""وليس في الأرض مولد قروي يعد شعره في المحدث إلا وبشار أشعر منه.""اتهم في آخر حياته بالزندقة. فضرب بالسياط حتى مات.",1
"(130-80 ق.هـ) (497-545م) امرؤ القيس بن حجر بن الحارث الكندي، من بني آكل المرار. شاعر يماني الأصل. اشتهر بلقبه، واختلف النسابون في اسمه، وكان أبو هملك أسد وغطفان، وأمه أخت المهلهل الشاعر وعنه أخذ الشعر. ثم ثار بنو أسد على أبيه فقتلوه وثأر لأبيه من بني أسد وقال في ذلك شعرا كثيراً. وكانت حكومة فارس ساخطة على بني آكل المرار، فأوعزت إلى المنذر ملك العراق بطلب امرئ القيس، فطلبه فابتعد وانتهى إلى السموأل فأجاره، ثم رأى ان يستعين بالروم على الفرس فسار إلى قيصر الروم يوستينياس في القسطنطينية، فوعده ومطله، ثم ولاه إمرة فلسطين، فرحل يريدها، فوافاه أجله بأنقره. وقد جُمع بعض ما ينسب إليه من الشعر في ديوان صغير.",1
"هي بنت الشاعر لبيد بن ربيعة العامري أحد شعراء المعلقات، ظهرت هذه الشاعرة من خلال قصة وقعت في حياة أبيها وهو في الكوفة، فقد كان آلى ألا تهب الصبا حتى يطعم وينحر، وحين هبت أعانه على الإطعام والي الكوفة الوليد بن عقبة وأرسل له قصيدة، وكان لبيد قد ترك الشعر بعد إسلامه فجعل ابنته ترد على الوليد، وفي ذلك تقول: إذا هبت رياح أبي عقيل .. دعونا عند هبتها الوليد",1
"بلند الحيدري (1926 - 1996)، هو شاعر عراقي، كردي الأصل واسمه يعني شامخ في اللغة الكردية. والدته فاطمة بنت إبراهيم أفندي الحيدري الذي كان يشغل منصب شيخ العرب في إستانبول. ولد في بغداد في 26 أيلول سبتمبر 1926 - وتوفي في لندن يوم 6 أغسطس 1996 على إثر عملية جراحية على القلب لم تكلل بالنجاح.",1
"بيهس بن هلال بن خلف بن حجمة بن غراب بن ظالم بن فزارة. الملقب بالنعامة لطول رجله، وكان على هوجه شاعراً مجيداً. وهو القائل: مكره أخاك لا بطل، وغيره من الأمثال، في قصة كانت له مع أشجع، التي قتلت إخوة كانت له سبعة، فألح عليهم حتى أدرك ثأره.",1
"تركي عامر شاعر فلسطيني ولد في قرية حرفيش في الجليل الأعلى سنة 1954م، عمل موظفًا في دوائر الشؤون الإجتماعية لمدة تسع سنوات. ثم انتقل في 1985 للعمل في التدريس في المرحلتين الإعدادية والثانوية. هو عضو اتحاد الكتاب الفلسطينيين في إسرائيل منذ تأسيسه في 1987. بدأ مهنته الأدبية في 1972، ونشر أول قصيدة وأول مقالة له في مجلة الدروز. يكتب إلى جانب الشعر الفصيح، الشعر العامي والشعر باللغة الإنجليزية والمقالة. إلى جانب الشعر بالعربية الفصيحة على نظام التفعيلة، يكتب الشعر باللغة الفلسطينية المحكية. له عدة دواوين شعرية عديدة في الشعر الفصيح على نظامي العمود والتفعيلة، جوائزه: 1999: منحته الأكاديميّة العالميّة للفنون والثّقافة دكتوراة فخريّة في الأدب. من دواوينه الشعرية: ضجيج للصَّمت، 1989 نزيف الوقت، 1990 استراحة المحارب، 1991 فحيح الضوء، 1993 صقر الجمر، 1994 من حواضر الروح، 1996 خمرة الروح، 1998 لن أعود إلى المرعى، 2004",1
"الشيخ جعفر بن خضر بن يحيى بن مطر بن سيف الجناجي النجفي المعروف بالشيخ جعفر كاشف الغطاء ولد في النجف سنة 1156 هـ ونشأ بها. رجل دين وعلامة جليل، وجهبذ فطحل، وشاعر مجيد.وسمي باسم كاشف الغطاء نسبة إلى كتابه كشف الغطاء عن مبهمات الشريعة الغرّاء وصار لقباً لعائلته وذريته من بعده، ولا تزال ذريَّته تسمى بآل كاشف الغطاء وكان ينظم الشعر أحيانا. وكان زعيماً دينياً كبيراً، فأخذ على يديه مبادئ العلوم، وقد كان ذكياً لسناً فاضلاً أديباً شاعراً. ترك الشيخ جعفر آثاراً مهمة تدل على سمو منزلته وعظم عطائه، فأتحف المكتبة الشيعية بعدد مهم من المؤلفات القيمة والرائعة. وتلك المؤلفات هي: كشف الغطاء عن مبهمات الشريعة الغراء. مختصر كشف الغطاء. كشف الغطاء عن معايب الميرزا محمد عدو العلماء. شرح القواعد. شرح على بعض أبواب المكاسب من كتاب القواعد للحلِّي سؤال وجواب. كتاب كبير في الطهارة. قال عنه السيد الخوانساري: ((كتبه في مبادئ أمره لجمع عبائر الأصحاب، والأحاديث الواردة في ذلك الباب)) غاية المأمول في علم الأصول. غاية المراد في أحكام الأجتهاد. مجموعة فقهية. وقد جمع فيها أولاً من جوابات المسائل عن السيد المرتضى متفرقة. مشكاة المصابيح. ذكره السيد الأمين، والشيخ محبوبة بعنوان: (شرح الهداية للطباطبائي) مناسك الحج. منهج الرشاد لمن أراد السداد. وهي رسالة كتبها جواباً لكتاب ورده من ابن سعود إمام الوهّابيين. إثبات الفرقة الناجية. أحكام الأموات. القواعد الست عشرة. العقائد الجعفرية. في أصول الدين. رسالة في الدماء الثلاثة. الرسالة الصومية. وكانت وفاته في النجف سنة 1228هـ .",1
"جبرائيل بن فرحات مطر الماروني. أديب سوري، من الرهبان. أصله من حصرون (بلبنان) ومولده ووفاته بحلب. أتقن اللغات العربية والسريانية واللاتينية والإيطالية، ودّرَس علوم اللاهوت، وترهب سنة 1693م ودُعي باسم (جرمانوس) وأقام في دير بقرب (إهدن) بلبنان. ورحل إلى أوربة. وانتخب أسقفاً على حلب سنة 1725م. من كتبه (بحث المطالب - ط) في النحو والصرف، و (الأجوبة الجلية في الأصوال النحوية - ط) و (إحكام باب الإعراب - ط) في اللغة، سماه (باب الإعراب) و (المثلثات الدرية - ط) على نمط مثلثات قطرب، و (ديوان شعر - ط) و (بلوغ الأرب - خ) أدب.",1
"الشاعر والأديب الوزير” حسين علي حسن عرب” رجل دولة وأحد مؤسسي النظم الإدارية في المملكة العربية السعودية، أسهم كثيرًا في وضع القواعد والمواد لنظام الداخلية، وكان أول وزير للحج في تاريخ المملكة، زهد في الشهرة فلم يستمر في الوزارة طويلًا، ليتفرغ لشغفه؛ الشعر أولًا ثم الأدب والكتابة. ولد حسين عرب وزير الحج السعودي الأسبق في مكة المكرمة عام 1920م بـ” شعب عامر”، وهو من رواد الأدب الحجازي وشاعر من شعراء العربية، بدأ حياته التعليمية طالبًا بكتّاب مسجد بئر الحمام في شعب عامر، حفظ القرآن في صغره مما ساعده على الالتحاق بالمدرسة التحضيرية، التي كانت تتخذ من منطقة المسعى مقرًا لها، ثم درس في المعهد العلمي السعودي ليتخرج منه عام 1356 هـ. كان حسين عرب شاعرًا متقنًا قادرًا على ترجمة المشاهد إلى لوحات شعرية، جمعها في ديوان أطلق عليه اسم” المجموعة الكاملة”، يعد أحد رواد الشعر والأدب والصحافة في المملكة، ذو عطاء واسع، بدأ حياته العملية في شركة الطبع والنشر، التي تُصدر جريدة” صوت الحجاز” كموظف إداري، غير أن شغفه بالأدب والثقافة جذباه نحو العمل بالمجال الصحفي لينتقل محررًا في جريدة” صوت الحجاز”، ليكتسب منها خبرات عديدة، بعدها عمل في جريدة” أم القرى”. كان حسين عرب شاعرًا متقنًا قادرًا على ترجمة المشاهد إلى لوحات شعرية، جمعها في ديوان أطلق عليه اسم” المجموعة الكاملة”، يعد أحد رواد الشعر والأدب والصحافة في المملكة، ذو عطاء واسع، بدأ حياته العملية في شركة الطبع والنشر، التي تُصدر جريدة” صوت الحجاز” كموظف إداري، غير أن شغفه بالأدب والثقافة جذباه نحو العمل بالمجال الصحفي لينتقل محررًا في جريدة” صوت الحجاز”، ليكتسب منها خبرات عديدة، بعدها عمل في جريدة” أم القرى”. مؤلفاته : ديوان حسين عرب (في جزأين ) عام 1405هـ / 1985م ترجمت بعض قصائده إلى الألمانية والإنجليزية> الجوائز والأوسمة: وسام وشهادة القمة العاشرة لمجلس التعاون الخليجي المنعقد في عمان في مسقط عام 1410هـ / 1990م تكريم من الرئاسة العامة لرعاية الشباب في عام 1410هـ/ 1990م تكريم من النادي الثقافي الأدبي في مكة المكرمة عام 1407هـ /1987م توفي الشاعر والأديب الوزير حسين علي حسن عرب رحمه الله، في 2002 م، ودفن بمكة المكرمة.",1
"خليل فرح بدري مغني سوداني مجدد وملحن وشاعر في الوقت نفسه كتب أشعاره. ولد خليل فرح في قرية دبروسة بجزيرة صاي بشمال السودان مركز وادي حلفا في عام 1894م . تلقى تعليمه الأولى بمدرسة دنقلا ثم التحق في عام 1908 بمدرسة الصنائع، قسم البرادة الميكانيكية بكلية غوردون التذكارية (جامعة الخرطوم حاليا) حتى نال شهادة الإجازة بالهندسة الميكانيكية. وخلال وجوده بالكلية أبدى اهتماما بالأدب الجاهلى ومتابعة الأعمال الأدبية لكتاب مصريين أمثال طه حسين ومحمود عباس العقاد وأحمد حسن الزيات وبدأ في حفظ قصائد الشعر العربى. هاجر إلى أم درمان ودخل مدرسة البوسته والتلغراف وكلية غردون التذكارية بالخرطوم، ورحل إلى القاهرة للعلاج من داء الرئة، كان الخليل أبو الوطنية وشاعرها ورافع علم الحرية والعزة والكرامة. كان شعلة من الذكاء الحاد والفكر المتقدم، سريع البديهة والحفظ والاستيعاب، توسع خليل فرح في اشعاره من خلال احتكاكه بأعمال الأدباء والشعراء السودانيين وتمكن من ارتياد المنتديات الأدبية المنتشرة في العاصمة المثلثة، كمنتدى أب روف، ومنتدى الهاشماب، ومنتدى الموردة، ثم منتدى (دارفور) في أدرمان وهناك نشر معظم أناشيده وأغانيه الوطنية. وساهم في تأسيس جمعية اتحاد الأدباء التي تكونت لجنتها في داره بالخرطوم. صدر لخليل ديوان شعر بعنوان «ديوان خليل فرح: خليل عزة»، نشرته دار جامعة الخرطوم وحققه وقدم له علي المك في عام 1977، حيث قال في مقدمة الديوان: «خلود خليل فرح من خلود وطنه، هذا أمر محتوم، لكون خليل يذكر حين يذكر الوطن». وقد نشر بعض قصائده في مجلة الفجر السودانية. أقام له نادى الخريجين حفل بالخرطوم تأبين إبان الحكم الثنائي، وقامت جامعة الخرطوم وجامعة القاهرة فرع الخرطوم (جامعة النيلين حاليا) بتكريمه بميدالية العلم الذهبي. أصيب خليل بنزلة شعبية في 1929م، ورقد بسببها في مستشفى الخرطوم الملكي في العام نفسه حتى وافته المنية 1932م وهو نزيل بمستشفى النهر بالخرطوم، ودفن في مقابر أحمد شرفي بالخرطوم.",1
"حُرثان بن الحارث بن محرث بن ثعلبة، من عدوان، ينتهي نسبه إلى مضر. شاعر حكيم شجاع جاهلي. لقب بذى الإصبع لأن حية نهشت إصبع رجله فقطعها، ويقال: كانت له إصبع زائدة. وعاش طويلاً حتى عدّ في المعمرين. له حروب ووقائع وأخبار. وشعره مليء بالحكمة والعظة والفخر، قليل الغزل والمديح، وهو صاحب القصيدة المشهورة التي يقول في أولها:( أأسيد إن مالا ملكت...فسر به سيراً جميلا)",1
"رفاعة بن رافع بن بدوي بن علي الطهطاوي، يتصل نسبه بالحسين السبط. عالم مصري، من أركان نهضة مصر العلمية في العصر الحديث. ولد في طهطا، وقصد القاهرة سنة 1223 هـ، فتعلم في الأزهر. وأرسلته الحكومة المصرية إماماً للصلاة والوعظ مع بعثة من الشبان أوفدتهم إلى أوربة لتلقي العلوم الحديثة، فدرس الفرنسية وثقف الجغرافية والتاريخ. ولما عاد إلى مصر ولي رئاسة الترجمة في المدرسة الطبية، وأنشأ جريدة (الوقائع المصرية) وألف وترجم عن الفرنسية كتباً كثيرة، منها (قلائد المفاخر في غرائب عادات الأوائل والأواخر - ط) مترجم، وأصله لدبنج depping، و (المعادن النافعة - ط) لفيرارد ferard، و (مبادئ الهندسة - ط) و (المرشد الأمين في تربية البنات والبنين - ط) و (نهاية الإيجاز - ط) في السيرة النبوية، و (أنوار توفيق الجليل - ط) في تاريخ مصر، و (تعريب القانون المدني الفرنساوي - ط) و (تاريخ قدماء المصرين - ط) و (بداية القدماء - ط) و (جغرافية ملطبرون - ط) malte - brun و (جغرافية بلاد الشام - خ) رسالة في 53 ورقة، و (التعريفات الشافية لمريد الجغرافية - ط) و (تخليص الإبريز - ط) رحلته إلى فرنسة. ققال عمر طوسون: وهو مؤسس مدرسة الألسن وناظرها، وأحد أركان النهضة العلمية العربية بل إمامها في مصر. توفي بالقاهرة. ولأحمد أحمد بدوي كتاب (رفاعة طهطاوي بك - ط).",1
"سعيد بن سليمان بن جودي بن إسباط بن إدريس السعدي، من هوازن، أبو عثمان. أمير ثائر في الأندلس. يعد من أدباء الملوك. كان شجاعاً بطلاً جواداً، خطيباً، شاعراً. ترأس القيسية بعد مقتل سوار بن حمدون (سنة 277هـ) واستولى على حاضرة إلبيرة، فأقطعه الأمير عبد الله بن محمد كورتها. وقتله بعض أصحابه غيلة بسبب امرأة - كما في كتاب الحلة السيراء - ويقول ابن حيان (في المقتبس) إنه استخف بأصحابه حتى دبر عليه كبيران منهم حيلة قتلاه بها، ونسبوه إلى أنه أسرّ الخلاف للأمير عبد الله، وعزوا إليه أبياتاً من الشعر جعلوها ذريعة إلى قتله منها:(يا بني مروان خلوا ملكنا=إنما الملك لأبناء العرب) وقال: كان قيامه بأمر العرب سبع سنين، ولم ينتظم لهم أمر بعده. وقال في مكان آخر: قتل غدراً، وذلت العرب بعد مقتله وهانت على المولدين المناضلين لهم بحاضرة إلبيرة.",1
"شريفة السيد شاعرة مصرية من مواليد 1959م, تخرجت في كلية دار العلوم جامعة القاهرة سنة 1981. عضو اتحاد الكتاب، وشعراء العروبة، وأتيلييه القاهرة، وجمعية لسان العرب لرعاية اللغة العربية، ومؤسس ورئيس منتدى المبدعات العربيات بالقاهرة،وصاحبة فكرة المسرح المقروء. الخبرات: مُدرس لغة عربية ودراسات إسلامية 1984: 1991 عملت صحفية في جرائد ومجلات مصرية وعربية مختلفة. عملت مصححة للغة العربية في بعض دور النشر المصرية. مراجع لغوي بالمنظمة العربية للتنمية الإدارية- جامعة الدول العربية بصفة مؤقتة. مسئولة عن النشاط الثقافي بمكتبات دار الكتب والوثائق القومية بمصر من 1993. الجوائز الأدبية: - الجائزة الأولى لـ رواية ""الطريق إلى روما"" نادي القصة بالقاهرة/مصر 2006 - جائزة لـ ديوان ""طقوس الانتظار"" / دار الأدباء المصرية 2004 - الجائزة الأولى لـ قصيدة ""بنات شجرة الدر"" / المنظمة العربية للتنمية الإدارية التابعة لجامعة الدول العربية 2001 برعاية الأمانة العامة للشباب بالمملكة العربية السعودية - الجائزة الأولى لـ قصيدة ""وقِّعي""/ المنظمة العربية للتنمية الإدارية–جامعة الدول العربية 2000/برعاية الشيخ عبد العزيز البابطين. - الجائزة الأولى لـ قصيدة "" القلب لو يدري "" بإذاعة الـ A. R. T 2000 ـ لأنها من الموشحات. - الجائزة التشجيعية من جمعية العقاد الأدبية برعاية صندوق التنمية الثقافية عام 1998 لـ ديوان "" فراشات الصمت "". - الجائزة الأولى لـ قصيدة "" كراسة رسم "" على مستوى التربية والتعليم عام 1996، في شعر الأطفال. - جائزة المجلس الأعلى للثقافة لـ قصيدة ""الرقص في النار"" 1995 . - جائزة المجلس الأعلى للثقافة لـ قصيدة ""الليلة الواحدة والعشرون بعد الألف"" 1994. - العديد من شهادات التقدير والدروع من جهات مختلفة.. آخرها اتحاد كتاب الامارات والنادي الثقافي العربي بالشارقة مارس الأعمال الأدبية: - "" ملامحي "" ديوان شعر / أندلسية للنشر سنة 1991. - "" الممرات لا تحتوي عابريها "" ديوان شعر / غريب للنشر سنة 1996. - ""فراشات الصمت"" ديوان شعر / المجلس الأعلى للثقافة سنة 1997. - ""صهيل العشق"" ديوان شعر / قباء للنشر سنة 1998. - ""طقوس الانتظار"" مختارات شعرية / مكتبة الأسرة بهيئة الكتاب عام 2002. - ""ملامح أخرى لامرأة عنيدة"" ديوان شعر / هيئة الكتاب عام 2003. - مفاجآت نجوى (شعر أطفال) 2005 / نشر إليكتروني في موقع كتب عربية - ""تسابيح شعرية"" في حب الله ورسوله صلى الله عليه وسلم 2005/ نشر إليكتروني في موقع كتب عربية - ""الجرح العربي"" 2005(شعر) /نشر إليكتروني في موقع كتب عربية -""الطريق إلى روما"" (رواية) /نادي القصة 2007.",1
"صاعد بن الحسن بن عيسى الربعي البغدادي، أبو العلاء. عالم بالأدب واللغة من الكتاب الشعراء، له معرفة بالموسيقى والغناء، نسبته إلى ربيعة بن نزار، ولد بالموصل ونشا في بغداد وانتقل إلى الأندلس حوالي سنة 380هـ فأكرمه واليها المنصور (محمد بن أبي عامر) فصنف له كتاب (الفصوص) على نسق أمالي القالي فأثابه عليه بخمسة آلاف دينار، وأنشا له رواية سماها (الجواس بن قعطل المذحجي مع بنت عمه عفراء) فشغف بها المنصور حتى رتب من يخرجها معه كل ليلة، و(الهجفجف بن عدقان مع الخنوت بنت محرمة)على نسق التي قبلها، ولما مات المنصور لم يحضر صاعد مجلس أنس لأحد ممن ولي الأمر بعده وادعى ألماً لحقه بساقه فلم يزل يتوكأ على العصا ويتعذر في التخلف عن الحضور والخدمة إلى أن نشبت فتنة في الأندلس فخرج إلى صقلية فمات فيها عن سنّ عالية.",1
